,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,news_relevance,sentiment,price_impact_potential,trend_direction,earnings_impact,investor_confidence,risk_profile_change
17,2024-08-26,AAPL,226.3842315673828,227.17999267578125,227.27999877929688,226.75999450683594,30602200.0,0.0,2.4547942932625233,235.3299100494455,202.9740908050467,57.486735232553016,67.98529180522357,23.89343616175662,221.08533325195313,216.4816655476888,16.270000457763672,2.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2024-08-27,AAPL,227.2312469482422,228.02999877929688,228.85000610351562,226.0,35934600.0,1.0,2.473138787363524,235.95788638719452,203.02711422315704,56.95879785285115,82.42005925137589,24.92491256815095,220.78533325195312,217.0576655069987,16.209999084472656,2.0,0.0,0.0,0.0,0.0,1.0,-1.0
19,2024-08-28,AAPL,225.69664001464844,226.49000549316406,229.86000061035156,227.9199981689453,38052200.0,2.0,2.6124895835423843,236.69312920049614,202.93987098260934,57.96761491741279,90.66620333146588,24.92491256815095,220.73433329264324,217.64133224487304,15.510000228881836,1.0,0.0,0.0,0.0,1.0,1.0,0.0
20,2024-08-29,AAPL,228.98507690429688,229.7899932861328,232.9199981689453,230.10000610351562,51906300.0,3.0,2.865799363550906,237.49188048456836,202.71412079716993,59.09376949129322,127.63561469639113,28.92693075268069,220.72833353678385,218.23233235677083,16.540000915527344,1.0,1.0,1.0,1.0,0.0,1.0,0.0
21,2024-08-30,AAPL,228.19786071777344,229.0,230.39999389648438,230.19000244140625,52990800.0,4.0,3.0387819547448487,238.60826037973644,202.70174175649404,59.14052112742644,107.72474562418356,23.71708241155529,220.90733337402344,218.81216583251953,15.670000076293945,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2024-09-03,AAPL,221.9896697998047,222.77000427246094,229.0,228.5500030517578,50190600.0,1.0,3.0088534699847287,237.2409428577381,207.01505994987906,57.89320355531028,65.51933787333716,20.90913687318604,220.9586669921875,219.3598325093587,15.760000228881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2024-09-04,AAPL,220.076416015625,220.85000610351562,221.77999877929688,221.66000366210938,43840200.0,2.0,2.4014867175655468,235.83058838686352,210.06141448178883,53.0321553722148,-4.776117668170082,7.850024897019975,220.8683339436849,219.80999933878581,23.200000762939453,1.0,0.0,1.0,1.0,0.0,1.0,0.0
24,2024-09-05,AAPL,221.60104370117188,222.3800048828125,225.47999572753906,221.6300048828125,36615400.0,3.0,1.8958691403409205,234.16525561233496,213.19974835495017,53.012106725475384,18.614735487007568,9.981418989660915,220.78933410644532,220.22216618855794,20.75,2.0,1.0,2.0,1.0,1.0,2.0,0.0
25,2024-09-06,AAPL,220.0465087890625,220.82000732421875,225.24000549316406,223.9499969482422,48423000.0,4.0,1.6631952586711236,233.45131717777682,214.99768642329738,54.39152973099371,19.278844324895026,9.57018719832922,220.956667582194,220.72716623942057,21.979999542236328,2.0,1.0,2.0,1.0,1.0,2.0,0.0
26,2024-09-09,AAPL,220.13619995117188,220.91000366210938,221.27000427246094,220.82000732421875,67180000.0,0.0,1.2122613328405407,232.13216545698964,217.1888382661549,52.25069464054542,-14.359851793334803,2.9808153500556895,221.02733459472657,220.95133310953776,21.31999969482422,2.0,0.0,-1.0,-1.0,1.0,-1.0,0.0
27,2024-09-10,AAPL,219.3389892578125,220.11000061035156,221.47999572753906,218.9199981689453,51591000.0,1.0,0.6935828961384516,231.6689817501503,217.9370210574669,50.99038775623142,-27.432054613801608,2.9808153500557024,221.09266764322916,221.0209996541341,19.860000610351562,2.0,0.0,1.0,0.0,1.0,0.0,-1.0
28,2024-09-11,AAPL,221.88006591796875,222.66000366210938,223.08999633789062,221.4600067138672,44587100.0,2.0,0.48192858725008136,231.4344362085949,218.4165678197254,52.57242922000266,3.194184566946222,6.832175570438219,221.1683344523112,221.14783299763997,19.40999984741211,1.0,0.0,1.0,0.0,1.0,0.0,0.0
29,2024-09-12,AAPL,221.9896697998047,222.77000427246094,223.5500030517578,222.5,37498200.0,3.0,0.39357292547919087,231.31261366889294,218.7313896270055,53.212146862545985,10.769960820015813,6.996927862815026,221.20366770426432,221.29999974568685,17.6200008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2024-09-13,AAPL,221.7206268310547,222.5,224.0399932861328,223.5800018310547,36766600.0,4.0,0.40601723482566854,231.29248212175523,218.64952074689714,53.88042910032732,16.523102053205957,6.996927862815028,221.17733459472657,221.39983317057292,17.030000686645508,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
31,2024-09-16,AAPL,215.56228637695312,216.32000732421875,217.22000122070312,216.5399932861328,59357400.0,0.0,-0.1504560504359631,231.95862195067426,217.24538042969684,49.14680227622342,-74.83151469700096,4.238549188384423,221.0903345743815,221.44333318074544,17.15999984741211,2.0,-1.0,-2.0,-1.0,0.0,-1.0,0.0
32,2024-09-17,AAPL,216.03062438964844,216.7899932861328,216.89999389648438,215.75,45519300.0,1.0,-0.6477442021650859,232.42857211162794,215.77843014667286,48.65063857618863,-88.88360570715469,3.464027006440288,221.64566802978516,221.5326665242513,17.15999984741211,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
33,2024-09-18,AAPL,219.91696166992188,220.69000244140625,222.7100067138672,217.5500030517578,59894900.0,2.0,-0.8863857391099259,232.47046409667277,214.9145380395577,49.844144186369675,-42.129023478485415,2.7395982913070536,222.0540013631185,221.6964998881022,17.579999923706055,2.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0
34,2024-09-19,AAPL,228.06829833984375,228.8699951171875,229.82000732421875,224.99000549316406,66781300.0,3.0,-0.46974987399318024,232.3165360730204,214.9154661852804,54.378181629414634,82.81074323488069,13.936223124733413,222.6570017496745,221.96050008138022,17.209999084472656,1.0,1.0,1.0,1.0,1.0,1.0,0.0
35,2024-09-20,AAPL,227.40065002441406,228.1999969482422,233.08999633789062,229.97000122070312,318679900.0,4.0,0.25929212821247916,232.69612713004625,214.75387592171154,57.06567409059033,122.18331396258723,13.936223124733402,223.21900177001953,222.2683334350586,16.350000381469727,2.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0
36,2024-09-23,AAPL,225.67672729492188,226.47000122070312,229.4499969482422,227.33999633789062,54146000.0,0.0,0.617723026716618,232.88723463994396,214.73076767939196,55.286396182370154,67.54152347038875,8.014759313799322,223.7270014444987,222.47916666666666,16.709999084472656,1.0,1.0,1.0,1.0,1.0,1.0,0.0
37,2024-09-24,AAPL,226.5735626220703,227.3699951171875,229.35000610351562,228.64999389648438,43556100.0,1.0,0.996006606837426,233.1488843740565,214.65811788424426,55.99340333252167,77.60137228906626,9.221494015033741,224.14633433024088,222.6938331604004,15.869999885559082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2024-09-25,AAPL,225.57705688476562,226.3699951171875,227.2899932861328,224.92999267578125,42308700.0,2.0,0.9842798943764137,233.05660491986248,214.64339660601644,53.50799001105354,27.598668810949643,5.930932139712195,224.34366760253906,222.90783309936523,15.819999694824219,2.0,1.0,2.0,1.0,1.0,1.0,1.0
39,2024-09-26,AAPL,226.72303771972656,227.52000427246094,228.5,227.3000030517578,36636700.0,3.0,1.152936091023264,232.9719220558806,214.66607995827957,54.82943089922923,58.44118118630875,7.539621712477667,224.56800079345703,223.09366658528646,15.0600004196167,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40,2024-09-27,AAPL,226.99209594726562,227.7899932861328,229.52000427246094,228.4600067138672,34026000.0,4.0,1.3644711686667677,232.6799695397587,214.7940325354366,55.47027414210431,71.96279140176577,7.922049202432975,224.69666748046876,223.23466669718425,15.640000343322754,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0
41,2024-09-30,AAPL,232.18385314941406,233.0,233.0,230.0399932861328,54541900.0,0.0,1.6406930652500478,232.64990434430646,214.80909681536153,56.34297948066538,134.28830259426073,14.944837296856342,224.90066731770833,223.37450002034504,17.010000228881836,2.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
42,2024-10-01,AAPL,225.41763305664062,226.2100067138672,229.64999389648438,229.52000427246094,63285000.0,1.0,1.7969282701406257,232.81849736208346,214.73750391965484,55.96952876989197,58.5333971488259,9.394979174806503,225.02733408610027,223.41500015258788,16.959999084472656,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,2024-10-02,AAPL,225.98562622070312,226.77999877929688,227.3699951171875,225.88999938964844,32880600.0,2.0,1.6092839155696481,233.0192785781599,214.9597222763323,53.412853563702626,22.577152496159265,5.798446784525859,225.03133392333984,223.38100026448566,19.649999618530273,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0
44,2024-10-03,AAPL,224.87950134277344,225.6699981689453,226.80999755859375,225.13999938964844,34044200.0,3.0,1.3841006301870493,233.13794978762465,215.1920505175511,52.89640464256185,7.1699431555092685,4.921995256125111,224.98533376057944,223.3116668701172,19.6299991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2024-10-04,AAPL,226.0055694580078,226.8000030517578,228.0,227.89999389648438,37245100.0,4.0,1.4120722546612683,233.48810881972804,215.23689118027198,54.5686776614277,40.78087614119618,6.538213966477735,224.98900044759114,223.25350011189778,20.479999542236328,2.0,1.0,1.0,1.0,1.0,1.0,0.0
46,2024-10-07,AAPL,220.91346740722656,221.69000244140625,225.69000244140625,224.5,39505400.0,0.0,1.1466707692202363,233.51846805194876,215.57453121562938,52.20671686878409,-29.637895686300215,2.841277465481232,224.95033365885416,223.1798334757487,20.760000228881836,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0
47,2024-10-08,AAPL,224.9791717529297,225.77000427246094,225.97999572753906,224.3000030517578,31855700.0,1.0,0.9097134868158321,233.39102258855658,216.23997716730278,52.06957131111649,-0.7309395136329988,8.634132435102362,224.8683339436849,222.97683359781902,22.920000076293945,1.0,0.0,1.0,1.0,0.0,1.0,-1.0
48,2024-10-09,AAPL,228.7359619140625,229.5399932861328,229.75,225.22999572753906,33591100.0,2.0,0.7878835389907692,233.43345748613106,216.5745411710955,52.667696944520465,55.78194229928135,13.56049224068506,224.84266713460286,222.814000193278,21.979999542236328,1.0,1.0,1.0,1.0,0.0,1.0,0.0
49,2024-10-10,AAPL,228.2377166748047,229.0399932861328,229.5,227.77999877929688,28183500.0,3.0,0.8868730422425131,233.69798489404286,216.83801364111338,54.28583769952109,67.01048495391194,13.141998302640811,224.83800048828124,222.78616689046223,20.90999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2024-10-11,AAPL,226.7529296875,227.5500030517578,229.41000366210938,229.3000030517578,31759200.0,4.0,1.075576007638972,234.12971685106365,216.97828180616293,55.22963059305348,69.38206313211332,12.986938854694621,224.81133371988932,222.76983362833658,20.8700008392334,1.0,1.0,1.0,1.0,0.0,1.0,0.0
51,2024-10-14,AAPL,230.48980712890625,231.3000030517578,231.72999572753906,228.6999969482422,39882100.0,0.0,1.163299200103495,233.70947220135469,218.61452682208284,54.767902644606124,105.44998921901855,17.84051432801507,224.76166687011718,222.83450012207032,20.860000610351562,2.0,1.0,1.0,1.0,1.0,1.0,0.0
52,2024-10-15,AAPL,233.03086853027344,233.85000610351562,237.49000549316406,233.61000061035156,64751400.0,1.0,1.6104524299222476,233.5712890813256,220.53871000314703,57.75750219562142,176.54539731085194,20.942591536774895,224.93033345540366,222.9445002237956,19.610000610351562,2.0,1.0,3.0,1.0,1.0,2.0,0.0
53,2024-10-16,AAPL,230.96810913085938,231.77999877929688,232.1199951171875,231.60000610351562,34082200.0,2.0,1.7820919806033544,232.82829609271818,222.68670329693026,56.18488823645402,110.25404677754914,11.750740410090717,225.26166687011718,223.06500040690105,20.770000457763672,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
54,2024-10-17,AAPL,231.33682250976562,232.14999389648438,233.85000610351562,233.42999267578125,32993800.0,3.0,2.0422405063535507,233.66811156768495,222.69088654022522,57.28040035564086,125.6555655663704,12.226220825906289,225.65499979654948,223.2221669514974,19.549999237060547,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
55,2024-10-18,AAPL,234.1768341064453,235.0,236.17999267578125,236.17999267578125,46431500.0,4.0,2.442160399675174,235.0106850660025,221.96931218741548,58.8787352243929,160.67831377549922,15.839511221889369,226.0626663208008,223.5096669514974,19.299999237060547,2.0,1.0,2.0,1.0,1.0,2.0,0.0
56,2024-10-21,AAPL,235.6516571044922,236.47999572753906,236.85000610351562,234.4499969482422,36254500.0,0.0,2.589651706494692,235.85884517552876,221.83215213892436,57.479190326111826,153.7102830902471,17.660405459511207,226.51699930826823,223.77216695149738,18.780000686645508,1.0,1.0,1.0,1.0,0.0,1.0,0.0
57,2024-10-22,AAPL,235.03382873535156,235.86000061035156,236.22000122070312,233.88999938964844,38846600.0,1.0,2.6310237033857504,236.47276981670166,221.7422280470679,57.02529027916223,137.33431458308573,16.549964864877765,227.01599934895833,224.05433349609376,18.790000915527344,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2024-10-23,AAPL,229.95169067382812,230.75999450683594,235.13999938964844,234.0800018310547,52287000.0,2.0,2.6486113748697733,236.97427331412075,222.15572546517615,57.14407395871549,95.25809561721582,14.631417674350686,227.4366658528646,224.3025001525879,18.209999084472656,2.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0
59,2024-10-24,AAPL,229.76235961914062,230.57000732421875,230.82000732421875,229.97999572753906,31109500.0,3.0,2.305141270197879,237.03234407665056,222.36565397022443,53.82313141129088,39.48793318934699,7.321243112219824,227.68599904378254,224.44483337402343,18.8700008392334,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
60,2024-10-25,AAPL,230.5994110107422,231.41000366210938,233.22000122070312,229.74000549316406,38802300.0,4.0,1.9906268245338765,237.07312057811885,222.45287734668585,53.634390591530156,54.3941017405545,8.495022565165295,227.8913324991862,224.5343335469564,19.219999313354492,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0
61,2024-10-28,AAPL,232.5824432373047,233.39999389648438,234.72999572753906,233.32000732421875,36087100.0,0.0,2.0071113584763793,237.40845151749292,222.44554781112035,56.0146165841331,93.351427623893,11.249713476387962,228.45066630045574,224.77050043741863,19.110000610351562,2.0,1.0,2.0,1.0,1.0,2.0,0.0
62,2024-10-29,AAPL,232.85150146484375,233.6699981689453,234.3300018310547,233.10000610351562,35417200.0,1.0,1.9796035727800358,237.71664441571914,222.49535509599963,55.832405973742816,85.499115295509,10.55765522147239,229.02899983723958,225.33733393351238,19.75,2.0,1.0,1.0,1.0,1.0,1.0,0.0
63,2024-10-30,AAPL,229.29400634765625,230.10000610351562,233.47000122070312,232.61000061035156,47070900.0,2.0,1.8964035466654536,237.859852010363,223.02414762342607,55.417055360797335,44.71515846982742,9.048848918397127,229.53099975585937,225.79250055948893,19.329999923706055,2.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
64,2024-10-31,AAPL,225.11868286132812,225.91000366210938,229.8300018310547,229.33999633789062,64370100.0,3.0,1.54875186291315,237.6645857545731,223.63941357404016,52.710029527832575,-43.393682681004854,2.900106463829704,229.6759994506836,226.16650060017903,21.440000534057617,2.0,1.0,1.0,1.0,1.0,1.0,0.0
65,2024-11-01,AAPL,222.12918090820312,222.91000366210938,225.35000610351562,220.97000122070312,65276700.0,4.0,0.5910336755490846,238.4793227610093,222.13167730002584,46.673104461983044,-151.69812894636937,3.992299220992563,229.3759994506836,226.29750061035156,22.959999084472656,2.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
66,2024-11-04,AAPL,221.23233032226562,222.00999450683594,222.7899932861328,220.99000549316406,44944500.0,0.0,-0.16445497572848922,238.95356505131664,221.3064355590349,46.68820062857899,-162.96383500995873,7.648959364714655,229.1643330891927,226.4456672668457,22.5,2.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
67,2024-11-05,AAPL,222.66729736328125,223.4499969482422,223.9499969482422,221.8000030517578,28111300.0,1.0,-0.6898727180583535,239.23766698623083,220.7723336241207,47.312953751404535,-128.76470806244456,5.314895812618013,228.93600006103514,226.54116719563802,21.979999542236328,2.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0
68,2024-11-06,AAPL,221.93984985351562,222.72000122070312,226.07000732421875,222.61000061035156,54561100.0,2.0,-1.02904780816624,239.45954086306367,220.28846023556915,47.944025778546525,-110.2115965497399,5.314895812618029,228.8586669921875,226.60116729736328,16.059999465942383,2.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0
69,2024-11-07,AAPL,226.68316650390625,227.47999572753906,227.8800048828125,224.6300048828125,42137700.0,3.0,-1.121916295112328,239.54728808875967,219.8857136202247,49.504371015319705,-53.46105987990897,2.1872908493460455,228.76966705322266,226.66883392333983,15.859999656677246,1.0,1.0,1.0,1.0,0.0,1.0,0.0
70,2024-11-08,AAPL,226.41383361816406,226.9600067138672,228.66000366210938,227.1699981689453,38328800.0,4.0,-0.9792705877562469,239.5057216769604,219.71427954374272,51.3993136234971,-34.60790667948754,2.1872908493460392,228.72666676839194,226.71166712443033,15.130000114440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2024-11-11,AAPL,223.69039916992188,224.22999572753906,225.6999969482422,225.0,42005600.0,0.0,-1.0294566186865097,239.52851399636097,219.32148752951792,49.74933024674563,-79.29727947680551,2.437720067744029,228.5586669921875,226.72966715494792,15.329999923706055,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
72,2024-11-12,AAPL,223.69039916992188,224.22999572753906,225.58999633789062,224.5500030517578,40398300.0,1.0,-1.0929416516832475,239.0978599601775,218.84614180984207,49.40907686755329,-78.16622285773018,2.6071805628017373,228.39300028483072,226.7101671854655,15.09000015258789,2.0,1.0,1.0,1.0,1.0,1.0,-1.0
73,2024-11-13,AAPL,224.5782470703125,225.1199951171875,226.64999389648438,224.00999450683594,48566200.0,2.0,-1.173303066854686,238.87141624857946,218.3135843617721,48.99310449354963,-67.92926870098204,1.136853874168626,228.33033345540363,226.68083368937175,15.09000015258789,1.0,1.0,1.0,1.0,1.0,1.0,0.0
74,2024-11-14,AAPL,227.67079162597656,228.22000122070312,228.8699951171875,225.02000427246094,44923900.0,3.0,-1.1423227348525131,238.3047153530952,218.03928641692434,49.81066033960757,-30.995234683849915,3.828808414737253,228.32633361816406,226.65583368937175,14.170000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2024-11-15,AAPL,224.4585418701172,225.0,226.9199981689453,226.39999389648438,47923700.0,4.0,-0.9949478296882148,237.1077298325655,218.25827205952436,50.922505787769175,-52.63776597955357,0.61424603918248,228.27633361816407,226.6326670328776,15.020000457763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2024-11-18,AAPL,227.4712677001953,228.02000427246094,229.74000549316406,225.25,44686000.0,0.0,-0.9598821284421319,236.14153833759744,218.30446385966818,49.968238682843456,-27.361937337762924,5.311026682413246,228.30133361816405,226.6258336385091,16.600000381469727,2.0,1.0,2.0,1.0,2.0,2.0,0.0
77,2024-11-19,AAPL,227.73065185546875,228.27999877929688,230.16000366210938,226.97999572753906,36211800.0,1.0,-0.7834648158280686,235.22570253290394,218.52929929815076,51.38597200113519,-14.690227980428494,5.707881271711539,228.39066670735676,226.62950032552084,15.4399995803833,2.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0
78,2024-11-20,AAPL,228.44891357421875,229.0,229.92999267578125,228.05999755859375,35169600.0,2.0,-0.5501637574186304,234.23705571768306,218.91594568612555,52.259621692885304,-5.236606730583435,6.826588168120101,228.48500010172526,226.66383361816406,16.190000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2024-11-21,AAPL,227.97007751464844,228.52000427246094,230.16000366210938,228.8800048828125,42108300.0,3.0,-0.2956946657650974,234.0944633707594,218.94853894857653,52.92411515083051,-1.8474381264292814,6.8265881681201,228.52166697184245,226.67983373006186,17.100000381469727,1.0,1.0,1.0,1.0,1.0,1.0,0.0
80,2024-11-22,AAPL,229.3168182373047,229.8699951171875,230.72000122070312,228.05999755859375,38168300.0,4.0,-0.15836824471196564,233.89655987931042,218.9784416465685,52.17288508071427,4.673258196426394,8.99309162423686,228.48033345540364,226.64583358764648,16.670000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2024-11-25,AAPL,232.30960083007812,232.8699951171875,233.25,231.4600067138672,90152800.0,0.0,0.22225424849639808,233.4816845074019,219.20731695744183,54.917687898411224,59.87584845404802,13.61094156568742,228.57233378092448,226.66700032552083,15.229999542236328,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
82,2024-11-26,AAPL,234.49432373046875,235.05999755859375,235.57000732421875,233.3300018310547,45986200.0,1.0,0.6671033422842925,233.53960525836663,219.172395779231,56.343205088153546,100.80879494962325,16.799101308674427,228.56300048828126,226.74666697184244,14.949999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2024-11-27,AAPL,234.36463928222656,234.92999267578125,235.69000244140625,234.47000122070312,33498400.0,2.0,1.0989696395284625,234.01166996302499,218.8863311356078,57.19675780113978,102.6218087046232,16.799101308674423,228.6586669921875,226.96016693115234,14.279999732971191,2.0,1.0,1.0,1.0,1.0,1.0,0.0
84,2024-11-29,AAPL,236.7588653564453,237.3300018310547,237.80999755859375,234.80999755859375,28481400.0,4.0,1.4519247695711215,235.07932851284914,218.365672707854,57.45340479820329,125.93097492397727,20.25072079812589,228.7046671549479,227.1798334757487,14.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
85,2024-12-02,AAPL,239.013427734375,239.58999633789062,240.7899932861328,237.27000427246094,48137100.0,0.0,1.9081502672113686,236.675020858524,218.39998066735492,59.28084666210964,163.9687404441784,23.348382325680493,228.74100087483723,227.401833597819,14.079999923706055,2.0,1.0,1.0,1.0,0.0,1.0,0.0
86,2024-12-03,AAPL,242.06607055664062,242.64999389648438,242.75999450683594,239.80999755859375,38861000.0,1.0,2.4464671412681582,238.60020895233222,218.35679178008965,61.066989861395065,193.14523120421973,27.303484811462635,228.91966756184897,227.71833343505858,13.380000114440918,1.0,1.0,1.0,1.0,0.0,1.0,0.0
